TransactionID,Product,Category,Price,Quantity Sold,Total Sale Value,Customer Age,Customer Gender,Purchase Date,Payment Method,Store Location,Discount Applied (%),Net Sale Value
266,Sofa,Furniture,244.4,4,977.6,65,Male,2023-01-07,Credit Card,San Francisco,27,713.65
267,Makeup Kit,Beauty,16.58,2,33.16,38,Male,2021-07-07,Cash,New York,34,21.89
268,Bread,Groceries,227.7,5,1138.5,63,Male,2021-03-17,Cash,Seattle,18,933.57
269,Shoes,Apparel,444.77,5,2223.85,49,Female,2019-02-16,Gift Card,Houston,12,1956.99
270,Shoes,Apparel,359.82,5,1799.1,48,Female,2023-03-20,PayPal,San Francisco,36,1151.42
271,Sofa,Furniture,410.26,7,2871.8199999999997,30,Female,2023-08-30,PayPal,Chicago,0,2871.82
272,Sofa,Furniture,283.47,3,850.4100000000001,34,Female,2024-08-21,Gift Card,San Francisco,3,824.9
273,Lotion,Beauty,61.87,5,309.34999999999997,46,Female,2019-09-21,Gift Card,Houston,8,284.6
274,Headphones,Electronics,479.34,10,4793.4,55,Female,2019-05-09,Credit Card,Houston,40,2876.04
275,Headphones,Electronics,39.58,2,79.16,33,Female,2017-10-27,Gift Card,San Francisco,27,57.79
276,Dining Table,Furniture,141.94,7,993.5799999999999,18,Male,2016-04-22,Credit Card,Chicago,23,765.06
277,T-shirt,Apparel,490.55,2,981.1,50,Male,2015-08-18,Credit Card,Los Angeles,1,971.29
278,Sweater,Apparel,405.86,1,405.86,40,Male,2019-08-02,PayPal,Los Angeles,17,336.86
279,Bed,Furniture,85.71,2,171.42,38,Male,2021-10-30,Cash,New York,44,96.0
280,Nail Polish,Beauty,51.59,10,515.9000000000001,28,Female,2017-11-09,Cash,Houston,0,515.9
281,Chair,Furniture,424.28,6,2545.68,46,Female,2020-07-12,Gift Card,New York,39,1552.86
282,T-shirt,Apparel,43.91,1,43.91,22,Female,2022-04-13,PayPal,New York,29,31.18
283,Smartwatch,Electronics,175.16,4,700.64,68,Male,2018-12-28,PayPal,New York,11,623.57
284,Dining Table,Furniture,34.02,10,340.20000000000005,30,Male,2015-12-12,PayPal,Los Angeles,20,272.16
285,Makeup Kit,Beauty,230.29,10,2302.9,53,Female,2022-12-25,Credit Card,Los Angeles,35,1496.89
286,Milk,Groceries,157.38,2,314.76,54,Female,2015-06-09,Gift Card,Houston,4,302.17
287,Jacket,Apparel,187.18,4,748.72,29,Female,2016-08-17,Credit Card,Seattle,19,606.46
288,T-shirt,Apparel,222.65,3,667.95,18,Female,2019-09-15,Credit Card,San Francisco,7,621.19
289,Tablet,Electronics,67.99,4,271.96,42,Male,2023-05-09,PayPal,Chicago,45,149.58
290,Laptop,Electronics,247.77,3,743.3100000000001,18,Female,2022-01-19,Cash,New York,45,408.82
291,Jeans,Apparel,489.17,4,1956.68,23,Female,2017-03-10,Gift Card,New York,19,1584.91
292,Chair,Furniture,432.81,1,432.81,38,Female,2024-07-03,Credit Card,Houston,22,337.59
293,Laptop,Electronics,111.8,5,559.0,39,Female,2016-10-10,PayPal,San Francisco,16,469.56
294,Makeup Kit,Beauty,101.67,1,101.67,34,Female,2022-03-02,Gift Card,Seattle,20,81.34
295,Jacket,Apparel,44.74,10,447.40000000000003,70,Female,2020-06-09,Gift Card,Houston,4,429.5
296,Desk,Furniture,43.23,8,345.84,26,Female,2016-11-22,PayPal,Houston,21,273.21
297,Shoes,Apparel,385.28,7,2696.96,20,Male,2020-07-13,Cash,Los Angeles,41,1591.21
298,Chair,Furniture,389.01,2,778.02,32,Male,2022-03-13,PayPal,San Francisco,35,505.71
299,Makeup Kit,Beauty,342.97,2,685.94,58,Male,2021-07-21,PayPal,New York,19,555.61
300,Smartphone,Electronics,86.79,10,867.9000000000001,64,Male,2020-07-16,Cash,New York,25,650.93
301,Perfume,Beauty,62.59,8,500.72,40,Female,2017-12-04,Gift Card,Houston,34,330.48
302,Laptop,Electronics,182.65,1,182.65,70,Female,2024-02-07,Cash,Los Angeles,1,180.82
303,Tablet,Electronics,462.53,3,1387.59,64,Male,2024-06-01,Cash,Houston,39,846.43
304,Perfume,Beauty,365.26,9,3287.34,32,Male,2017-05-22,PayPal,San Francisco,45,1808.04
305,Tablet,Electronics,411.19,8,3289.52,39,Male,2015-08-31,Gift Card,Los Angeles,7,3059.25
306,Shoes,Apparel,395.05,4,1580.2,51,Male,2023-01-01,Gift Card,Seattle,33,1058.73
307,T-shirt,Apparel,114.53,1,114.53,43,Female,2016-06-06,Cash,Seattle,33,76.74
308,Smartwatch,Electronics,64.44,9,579.96,20,Female,2018-09-09,Cash,San Francisco,34,382.77
309,Vegetables,Groceries,192.16,2,384.32,31,Female,2015-03-01,PayPal,Houston,41,226.75
310,Perfume,Beauty,470.12,9,4231.08,56,Female,2022-09-12,Credit Card,New York,41,2496.34
311,Fruits,Groceries,344.13,9,3097.17,28,Male,2023-04-19,Gift Card,Chicago,35,2013.16
312,Milk,Groceries,185.21,8,1481.68,45,Female,2019-03-10,Credit Card,Seattle,15,1259.43
313,Nail Polish,Beauty,45.01,3,135.03,62,Female,2023-07-10,Gift Card,Los Angeles,38,83.72
314,Smartwatch,Electronics,394.4,5,1972.0,61,Male,2015-11-28,Credit Card,Los Angeles,17,1636.76
315,Shoes,Apparel,114.43,7,801.01,55,Male,2023-12-12,PayPal,Los Angeles,17,664.84
316,Fruits,Groceries,497.02,3,1491.06,52,Female,2022-07-23,Gift Card,Houston,35,969.19
317,Makeup Kit,Beauty,433.5,3,1300.5,22,Male,2018-10-06,PayPal,Chicago,38,806.31
318,Sofa,Furniture,315.52,6,1893.12,18,Female,2015-08-13,Credit Card,Chicago,30,1325.18
319,Shoes,Apparel,5.59,7,39.129999999999995,60,Male,2023-10-18,PayPal,Houston,28,28.17
320,Shampoo,Beauty,163.53,5,817.65,29,Female,2019-03-06,PayPal,Los Angeles,43,466.06
321,Desk,Furniture,325.85,10,3258.5,65,Female,2017-06-16,Credit Card,Chicago,28,2346.12
322,Shoes,Apparel,60.01,10,600.1,35,Female,2016-07-24,PayPal,Chicago,7,558.09
323,Sweater,Apparel,261.75,6,1570.5,27,Male,2020-11-16,Credit Card,Los Angeles,2,1539.09
324,Tablet,Electronics,19.82,7,138.74,43,Male,2018-09-18,PayPal,Houston,17,115.15
325,Fruits,Groceries,33.44,5,167.2,33,Male,2019-10-18,Gift Card,Chicago,9,152.15
326,Vegetables,Groceries,377.69,3,1133.07,39,Female,2024-05-09,Credit Card,Seattle,28,815.81
327,Bed,Furniture,127.74,9,1149.6599999999999,64,Male,2023-07-13,Cash,San Francisco,42,666.8
328,Tablet,Electronics,117.23,7,820.61,66,Female,2021-01-06,PayPal,San Francisco,31,566.22
329,Shoes,Apparel,189.92,10,1899.1999999999998,64,Male,2020-01-19,Cash,San Francisco,0,1899.2
330,Milk,Groceries,148.29,3,444.87,34,Male,2018-10-07,Cash,San Francisco,50,222.44
331,Sofa,Furniture,231.57,4,926.28,57,Female,2023-08-26,Cash,New York,1,917.02
332,Bed,Furniture,433.35,2,866.7,32,Female,2020-04-14,Credit Card,Los Angeles,46,468.02
333,Eggs,Groceries,23.34,3,70.02,18,Female,2019-02-16,Credit Card,Chicago,31,48.31
334,Desk,Furniture,218.4,10,2184.0,45,Female,2021-01-15,Credit Card,San Francisco,32,1485.12
335,Jeans,Apparel,220.18,10,2201.8,21,Female,2018-04-27,Cash,Chicago,15,1871.53
336,Makeup Kit,Beauty,191.9,4,767.6,30,Male,2019-06-17,Gift Card,New York,22,598.73
337,Bread,Groceries,38.55,9,346.95,52,Female,2014-11-17,Gift Card,Seattle,14,298.38
338,Dining Table,Furniture,216.69,2,433.38,40,Male,2016-07-07,PayPal,Los Angeles,11,385.71
339,Bread,Groceries,376.87,6,2261.2200000000003,41,Male,2024-04-27,Gift Card,New York,47,1198.45
340,Lotion,Beauty,34.25,2,68.5,19,Female,2015-07-02,Cash,Los Angeles,33,45.89
341,Jeans,Apparel,76.43,7,535.01,24,Male,2019-01-03,Credit Card,Seattle,38,331.71
342,Headphones,Electronics,126.57,3,379.71,64,Female,2022-12-20,Cash,Houston,8,349.33
343,Milk,Groceries,81.04,3,243.12,33,Male,2018-11-26,Credit Card,San Francisco,5,230.96
344,Shoes,Apparel,175.19,5,875.95,24,Female,2016-12-01,Cash,Los Angeles,40,525.57
345,Laptop,Electronics,282.87,8,2262.96,31,Male,2021-05-13,Cash,Seattle,31,1561.44
346,Headphones,Electronics,488.21,3,1464.6299999999999,58,Female,2015-09-14,Gift Card,New York,20,1171.7
347,Vegetables,Groceries,477.98,3,1433.94,69,Male,2016-10-17,Credit Card,Houston,46,774.33
348,Fruits,Groceries,199.03,5,995.15,31,Female,2015-08-04,Credit Card,San Francisco,15,845.88
349,Sweater,Apparel,139.14,3,417.41999999999996,49,Female,2017-05-19,Credit Card,San Francisco,5,396.55
350,Milk,Groceries,50.8,1,50.8,18,Male,2019-05-02,PayPal,Chicago,11,45.21
351,Perfume,Beauty,384.1,6,2304.6000000000004,51,Male,2019-09-08,PayPal,Los Angeles,2,2258.51
352,Dining Table,Furniture,75.58,5,377.9,46,Female,2016-07-07,Credit Card,Houston,26,279.65
353,Dining Table,Furniture,382.96,5,1914.8,41,Female,2023-10-22,PayPal,San Francisco,15,1627.58
354,Desk,Furniture,226.9,1,226.9,19,Male,2019-11-02,Gift Card,Chicago,27,165.64
355,Jeans,Apparel,439.61,5,2198.05,60,Female,2017-12-10,Gift Card,San Francisco,7,2044.19
356,Nail Polish,Beauty,283.69,2,567.38,41,Male,2018-05-09,Cash,San Francisco,22,442.56
357,Jeans,Apparel,56.96,3,170.88,36,Male,2016-09-11,Gift Card,Los Angeles,49,87.15
358,Eggs,Groceries,57.73,5,288.65,65,Female,2024-04-13,Cash,Seattle,35,187.62
359,Milk,Groceries,202.48,8,1619.84,67,Male,2016-02-02,PayPal,Chicago,41,955.71
360,Headphones,Electronics,47.75,6,286.5,67,Female,2017-03-19,Credit Card,San Francisco,9,260.72
361,Perfume,Beauty,102.24,8,817.92,21,Male,2019-05-12,PayPal,San Francisco,35,531.65
362,Sofa,Furniture,173.8,7,1216.6000000000001,33,Male,2024-07-13,PayPal,Los Angeles,22,948.95
363,Smartwatch,Electronics,108.38,6,650.28,54,Male,2024-09-09,Cash,San Francisco,36,416.18
364,Bread,Groceries,211.85,1,211.85,54,Male,2022-01-05,Gift Card,Seattle,16,177.95
365,Tablet,Electronics,50.63,7,354.41,63,Female,2023-08-14,Gift Card,Los Angeles,8,326.06
366,Bread,Groceries,328.19,3,984.5699999999999,70,Male,2016-10-05,PayPal,Houston,38,610.43
367,Milk,Groceries,442.04,3,1326.1200000000001,20,Male,2021-10-10,Credit Card,Seattle,50,663.06
368,Vegetables,Groceries,243.64,8,1949.12,34,Female,2019-02-05,Gift Card,San Francisco,39,1188.96
369,Jeans,Apparel,110.92,10,1109.2,65,Male,2015-02-09,Credit Card,New York,10,998.28
370,Desk,Furniture,426.22,10,4262.200000000001,19,Female,2018-08-09,Cash,Seattle,43,2429.45
371,Desk,Furniture,455.3,6,2731.8,27,Female,2014-11-30,Gift Card,New York,10,2458.62
372,Smartwatch,Electronics,261.39,10,2613.8999999999996,28,Female,2017-05-05,Credit Card,Chicago,34,1725.17
373,Jacket,Apparel,168.26,5,841.3,25,Male,2018-01-19,Credit Card,San Francisco,20,673.04
374,Makeup Kit,Beauty,442.33,7,3096.31,66,Female,2024-03-10,Credit Card,Chicago,1,3065.35
375,Shoes,Apparel,119.29,2,238.58,31,Male,2020-05-14,Gift Card,New York,21,188.48
376,Lotion,Beauty,152.66,10,1526.6,47,Male,2020-06-30,Credit Card,Chicago,43,870.16
377,Dining Table,Furniture,236.46,9,2128.14,38,Male,2023-04-12,PayPal,Chicago,8,1957.89
378,Laptop,Electronics,353.33,9,3179.97,54,Female,2022-01-30,Cash,Los Angeles,39,1939.78
379,Eggs,Groceries,74.69,2,149.38,41,Male,2015-07-20,Gift Card,Houston,41,88.13
380,Chair,Furniture,202.07,1,202.07,43,Female,2022-10-15,Cash,Chicago,12,177.82
381,Bread,Groceries,441.48,2,882.96,19,Female,2022-11-23,Cash,New York,15,750.52
382,Chair,Furniture,245.64,3,736.92,61,Male,2020-04-27,PayPal,Los Angeles,26,545.32
383,Perfume,Beauty,90.12,3,270.36,70,Female,2022-10-17,PayPal,Houston,28,194.66
384,Shoes,Apparel,382.67,4,1530.68,34,Male,2016-09-04,Cash,San Francisco,33,1025.56
385,Tablet,Electronics,198.66,5,993.3,51,Female,2022-01-25,PayPal,Seattle,43,566.18
386,Shoes,Apparel,239.02,7,1673.14,58,Female,2015-06-19,PayPal,Chicago,49,853.3
387,Eggs,Groceries,370.99,1,370.99,48,Male,2021-12-10,Cash,Chicago,50,185.5
388,Desk,Furniture,47.31,9,425.79,30,Male,2023-04-04,Cash,Los Angeles,26,315.08
389,Makeup Kit,Beauty,392.14,4,1568.56,59,Female,2017-03-07,PayPal,Los Angeles,37,988.19
390,Headphones,Electronics,386.89,8,3095.12,62,Male,2015-01-14,PayPal,San Francisco,22,2414.19
391,Bread,Groceries,344.44,7,2411.08,19,Male,2018-02-24,Gift Card,San Francisco,27,1760.09
392,Fruits,Groceries,481.64,2,963.28,36,Female,2019-11-10,Cash,Houston,8,886.22
393,Smartphone,Electronics,440.57,9,3965.13,43,Male,2019-05-30,Gift Card,Chicago,23,3053.15
394,Fruits,Groceries,65.5,5,327.5,30,Male,2018-04-07,Credit Card,Seattle,21,258.73
395,Smartwatch,Electronics,271.65,6,1629.8999999999999,66,Female,2015-10-31,Credit Card,Chicago,8,1499.51
396,T-shirt,Apparel,56.2,1,56.2,26,Male,2016-07-25,PayPal,Seattle,11,50.02
397,Shoes,Apparel,408.48,7,2859.36,61,Female,2023-09-01,Credit Card,Seattle,35,1858.58
398,Bread,Groceries,367.4,10,3674.0,26,Female,2021-05-12,Gift Card,Chicago,45,2020.7
399,Lotion,Beauty,158.94,4,635.76,32,Female,2017-08-13,Gift Card,Seattle,23,489.54
400,Sofa,Furniture,439.17,1,439.17,63,Male,2016-05-07,Gift Card,Chicago,13,382.08
401,Bread,Groceries,18.9,5,94.5,51,Male,2018-08-06,PayPal,New York,50,47.25
402,Laptop,Electronics,393.09,1,393.09,29,Male,2022-09-17,Credit Card,Los Angeles,27,286.96
403,Shampoo,Beauty,490.73,5,2453.65,58,Male,2023-07-08,Cash,Los Angeles,40,1472.19
404,Jeans,Apparel,22.62,6,135.72,63,Female,2015-04-17,Credit Card,Houston,36,86.86
405,Dining Table,Furniture,192.36,8,1538.88,42,Male,2017-06-10,Credit Card,San Francisco,7,1431.16
406,Bed,Furniture,250.18,9,2251.62,59,Female,2016-01-28,Cash,Los Angeles,33,1508.59
407,Jeans,Apparel,394.47,5,1972.3500000000001,57,Male,2024-01-06,Credit Card,Houston,21,1558.16
408,Milk,Groceries,81.47,7,570.29,65,Female,2024-07-01,Cash,New York,9,518.96
409,Sweater,Apparel,213.84,3,641.52,21,Male,2020-09-14,PayPal,Seattle,45,352.84
410,Jacket,Apparel,478.71,2,957.42,62,Male,2017-09-07,Cash,New York,23,737.21
411,Vegetables,Groceries,413.07,4,1652.28,54,Male,2020-10-25,Credit Card,New York,20,1321.82
412,Bread,Groceries,402.45,10,4024.5,46,Male,2023-12-16,Credit Card,New York,35,2615.93
413,Tablet,Electronics,376.51,5,1882.55,46,Male,2018-06-19,Credit Card,Houston,46,1016.58
414,Jacket,Apparel,106.32,9,956.8799999999999,61,Female,2018-11-17,PayPal,San Francisco,35,621.97
415,Milk,Groceries,479.53,2,959.06,59,Male,2016-07-16,Credit Card,Chicago,30,671.34
416,Jacket,Apparel,442.8,3,1328.4,63,Male,2016-08-15,Credit Card,Chicago,49,677.48
417,Chair,Furniture,474.86,10,4748.6,50,Female,2024-08-26,Cash,Houston,30,3324.02
418,Jacket,Apparel,492.4,5,2462.0,18,Female,2023-10-17,Gift Card,Chicago,12,2166.56
419,Jacket,Apparel,52.38,9,471.42,38,Female,2021-01-08,Credit Card,Los Angeles,8,433.71
420,Nail Polish,Beauty,49.17,3,147.51,51,Male,2017-08-01,Gift Card,Seattle,5,140.13
421,Nail Polish,Beauty,229.79,8,1838.32,61,Female,2024-04-02,Credit Card,Los Angeles,1,1819.94
422,Vegetables,Groceries,14.43,10,144.3,57,Female,2021-05-01,Credit Card,New York,28,103.9
423,Headphones,Electronics,264.44,6,1586.6399999999999,50,Female,2019-05-10,Gift Card,Chicago,12,1396.24
424,Nail Polish,Beauty,233.99,6,1403.94,58,Male,2019-02-18,Gift Card,Los Angeles,4,1347.78
425,Vegetables,Groceries,174.07,2,348.14,38,Female,2020-03-08,Credit Card,Los Angeles,42,201.92
426,Sweater,Apparel,19.34,5,96.7,35,Female,2020-05-25,Credit Card,Houston,19,78.33
427,Chair,Furniture,53.09,9,477.81000000000006,60,Male,2017-03-26,Credit Card,San Francisco,11,425.25
428,Nail Polish,Beauty,46.17,8,369.36,44,Male,2022-12-01,PayPal,Los Angeles,18,302.88
429,Perfume,Beauty,235.33,7,1647.3100000000002,28,Female,2019-08-02,Gift Card,New York,32,1120.17
430,Chair,Furniture,467.16,8,3737.28,51,Male,2018-02-03,PayPal,Los Angeles,50,1868.64
431,Bed,Furniture,269.02,8,2152.16,65,Female,2023-01-19,PayPal,Chicago,7,2001.51
432,Desk,Furniture,325.68,7,2279.76,42,Male,2017-05-17,Gift Card,Los Angeles,3,2211.37
433,Milk,Groceries,273.19,10,2731.9,53,Female,2024-04-27,PayPal,Houston,20,2185.52
434,Lotion,Beauty,200.65,5,1003.25,48,Female,2017-07-22,Credit Card,Houston,40,601.95
435,Nail Polish,Beauty,162.51,4,650.04,29,Male,2020-01-17,Credit Card,Chicago,43,370.52
436,Vegetables,Groceries,440.06,10,4400.6,24,Female,2018-05-09,Gift Card,Chicago,1,4356.59
437,Perfume,Beauty,425.56,1,425.56,57,Male,2016-01-10,Cash,Chicago,50,212.78
438,Lotion,Beauty,174.0,9,1566.0,56,Male,2014-12-02,Credit Card,San Francisco,11,1393.74
439,Dining Table,Furniture,318.27,1,318.27,70,Male,2019-06-05,Credit Card,Chicago,17,264.16
440,Desk,Furniture,462.17,10,4621.7,25,Female,2017-08-29,PayPal,New York,11,4113.31
441,Vegetables,Groceries,400.75,6,2404.5,49,Male,2016-10-29,Cash,Chicago,46,1298.43
442,Shoes,Apparel,50.89,8,407.12,29,Male,2022-12-14,Gift Card,Chicago,18,333.84
443,Laptop,Electronics,116.87,7,818.09,33,Female,2014-10-21,Gift Card,Chicago,50,409.05
444,Desk,Furniture,142.1,3,426.29999999999995,19,Male,2022-02-17,Cash,New York,25,319.72
445,Lotion,Beauty,354.34,8,2834.72,64,Female,2020-02-26,Gift Card,Los Angeles,11,2522.9
446,Milk,Groceries,38.76,9,348.84,36,Male,2024-08-05,Gift Card,San Francisco,43,198.84
447,Eggs,Groceries,39.57,9,356.13,42,Female,2020-09-26,Gift Card,Los Angeles,14,306.27
448,Nail Polish,Beauty,167.7,2,335.4,67,Female,2016-06-03,Gift Card,Los Angeles,37,211.3
449,Dining Table,Furniture,221.09,10,2210.9,42,Female,2022-06-17,PayPal,Seattle,20,1768.72
450,Bed,Furniture,327.75,8,2622.0,39,Female,2017-10-13,Credit Card,New York,32,1782.96
451,Shoes,Apparel,408.76,9,3678.84,33,Female,2014-10-26,Cash,Seattle,1,3642.05
452,Shampoo,Beauty,55.74,3,167.22,33,Male,2019-07-01,Credit Card,Los Angeles,33,112.04
453,Shampoo,Beauty,11.61,6,69.66,22,Female,2023-12-10,PayPal,Houston,28,50.16
454,Nail Polish,Beauty,194.24,3,582.72,41,Female,2024-07-19,Gift Card,New York,6,547.76
455,Vegetables,Groceries,9.68,10,96.8,20,Male,2015-08-22,PayPal,Houston,35,62.92
456,Sofa,Furniture,66.27,10,662.6999999999999,26,Male,2022-07-17,Gift Card,New York,43,377.74
457,Milk,Groceries,176.93,6,1061.58,25,Male,2017-10-06,Cash,San Francisco,49,541.41
458,T-shirt,Apparel,438.94,10,4389.4,32,Male,2018-12-06,Gift Card,New York,20,3511.52
459,Tablet,Electronics,317.06,4,1268.24,62,Male,2016-01-18,Gift Card,New York,9,1154.1
460,Smartwatch,Electronics,173.2,8,1385.6,44,Female,2022-07-03,PayPal,Seattle,19,1122.34
461,Headphones,Electronics,487.18,10,4871.8,20,Female,2016-07-26,Gift Card,Seattle,39,2971.8
462,Vegetables,Groceries,52.19,5,260.95,28,Male,2019-09-01,Cash,Seattle,22,203.54
463,Perfume,Beauty,353.75,10,3537.5,52,Male,2015-11-21,Gift Card,New York,16,2971.5
464,Bread,Groceries,145.76,1,145.76,19,Male,2016-08-02,Cash,New York,32,99.12
465,Jeans,Apparel,17.69,7,123.83000000000001,45,Female,2018-07-19,Cash,New York,22,96.59
466,Chair,Furniture,404.63,6,2427.7799999999997,52,Male,2024-02-19,Credit Card,San Francisco,44,1359.56
467,Lotion,Beauty,356.83,4,1427.32,20,Female,2022-11-07,Gift Card,Seattle,46,770.75
468,T-shirt,Apparel,324.58,6,1947.48,59,Female,2024-01-08,PayPal,Seattle,27,1421.66
469,Desk,Furniture,265.94,6,1595.6399999999999,45,Female,2017-11-09,PayPal,Seattle,35,1037.17
470,Nail Polish,Beauty,482.75,4,1931.0,70,Female,2015-07-31,Cash,San Francisco,15,1641.35
471,Laptop,Electronics,232.24,7,1625.68,55,Male,2020-02-09,Credit Card,Seattle,34,1072.95
472,Chair,Furniture,319.58,2,639.16,51,Male,2023-06-23,PayPal,Chicago,40,383.5
473,Desk,Furniture,49.24,8,393.92,42,Female,2024-06-13,Credit Card,Chicago,7,366.35
474,Laptop,Electronics,497.56,8,3980.48,20,Male,2017-05-18,PayPal,New York,18,3263.99
475,Milk,Groceries,159.04,7,1113.28,20,Female,2024-08-08,PayPal,New York,20,890.62
476,Tablet,Electronics,381.54,2,763.08,42,Male,2017-09-27,PayPal,New York,23,587.57
477,Jeans,Apparel,143.94,4,575.76,45,Male,2020-04-27,Credit Card,New York,7,535.46
478,Headphones,Electronics,250.47,10,2504.7,60,Male,2019-09-02,Gift Card,San Francisco,4,2404.51
479,Jacket,Apparel,297.45,10,2974.5,30,Female,2015-10-07,PayPal,Seattle,20,2379.6
480,Jacket,Apparel,219.92,7,1539.4399999999998,31,Female,2018-12-10,Cash,Houston,38,954.45
481,Nail Polish,Beauty,273.64,2,547.28,45,Female,2021-04-19,Credit Card,Houston,5,519.92
482,Vegetables,Groceries,241.95,1,241.95,33,Male,2019-07-03,Gift Card,Chicago,16,203.24
483,Smartphone,Electronics,323.8,1,323.8,69,Male,2017-04-03,Credit Card,Houston,37,203.99
484,Dining Table,Furniture,92.47,1,92.47,26,Male,2018-12-30,PayPal,Seattle,17,76.75
485,Laptop,Electronics,18.62,5,93.10000000000001,61,Male,2015-02-12,Cash,New York,16,78.2
486,Bed,Furniture,42.44,3,127.32,23,Male,2019-09-06,Credit Card,Chicago,37,80.21
487,Shoes,Apparel,249.4,10,2494.0,20,Male,2020-04-08,Credit Card,San Francisco,43,1421.58
488,Nail Polish,Beauty,198.74,7,1391.18,48,Female,2024-02-19,Credit Card,Chicago,34,918.18
489,Sofa,Furniture,341.71,8,2733.68,50,Female,2022-09-18,PayPal,New York,28,1968.25
490,Dining Table,Furniture,463.44,9,4170.96,31,Female,2019-04-10,Credit Card,San Francisco,3,4045.83
491,Shampoo,Beauty,81.32,1,81.32,21,Male,2024-01-30,Cash,Chicago,6,76.44
492,Headphones,Electronics,176.96,5,884.8000000000001,49,Male,2018-12-26,Credit Card,Houston,36,566.27
493,Tablet,Electronics,306.13,10,3061.3,40,Male,2018-10-06,Cash,Chicago,48,1591.88
494,Smartwatch,Electronics,304.22,2,608.44,53,Male,2014-11-12,Cash,Chicago,47,322.47
495,Sofa,Furniture,259.4,4,1037.6,18,Female,2021-06-18,Gift Card,Houston,13,902.71
496,Chair,Furniture,102.34,1,102.34,35,Female,2023-05-10,Gift Card,Chicago,36,65.5
497,Eggs,Groceries,158.2,7,1107.3999999999999,43,Female,2021-08-31,Gift Card,Chicago,3,1074.18
498,Laptop,Electronics,305.17,3,915.51,65,Female,2016-12-03,Gift Card,Seattle,46,494.38
499,Nail Polish,Beauty,38.32,10,383.2,48,Female,2022-08-15,Cash,Chicago,46,206.93
500,Perfume,Beauty,174.73,9,1572.57,49,Male,2021-05-26,Cash,Chicago,47,833.46
501,Sweater,Apparel,275.42,1,275.42,54,Male,2024-02-02,Gift Card,San Francisco,38,170.76
502,T-shirt,Apparel,249.14,8,1993.12,40,Female,2018-02-02,PayPal,San Francisco,40,1195.87
503,Shampoo,Beauty,228.93,2,457.86,49,Female,2021-03-17,PayPal,San Francisco,9,416.65
504,T-shirt,Apparel,240.18,5,1200.9,28,Female,2023-11-25,Cash,Chicago,28,864.65
505,Tablet,Electronics,160.43,10,1604.3000000000002,70,Male,2015-07-04,Gift Card,Houston,37,1010.71
506,Smartwatch,Electronics,292.9,2,585.8,52,Male,2018-06-29,Credit Card,Seattle,38,363.2
507,Makeup Kit,Beauty,412.63,8,3301.04,31,Male,2016-01-27,Cash,New York,17,2739.86
508,Nail Polish,Beauty,121.19,2,242.38,67,Male,2015-01-30,PayPal,Chicago,39,147.85
509,Nail Polish,Beauty,123.28,3,369.84000000000003,40,Female,2019-08-06,PayPal,New York,27,269.98
