SaleID,Book Title,Genre,Price,Quantity Sold,Customer Age,Customer Gender,Purchase Date,Payment Method,Store Location
291,Multi-layered mission-critical support,Fiction,11.22,1,51,Male,8/27/2022,Cash,Miami
292,Upgradable client-server initiative,Fiction,33.66,3,63,Male,4/4/2024,Credit Card,Seattle
293,Profit-focused heuristic policy,Mystery,27.35,5,65,Male,8/6/2022,Cash,NY
294,Ameliorated dedicated approach,Fiction,45.1,5,25,Male,1/8/2024,Credit Card,Miami
295,Extended national utilization,Sci-Fi,23.03,3,56,Female,7/29/2022,PayPal,Seattle
296,Horizontal interactive system engine,Sci-Fi,19.08,2,50,Female,4/19/2023,Cash,Seattle
297,Optional heuristic access,Mystery,27.82,4,24,Male,2/22/2024,PayPal,Chicago
298,Phased exuding infrastructure,Non-Fiction,45.06,5,21,Female,4/16/2023,Cash,Seattle
299,Visionary static matrices,Biography,46.01,4,40,Female,9/9/2022,Credit Card,Chicago
300,Networked user-facing circuit,Biography,22.49,5,34,Female,6/21/2024,PayPal,NY
301,Robust fresh-thinking emulation,Fiction,24.02,4,51,Female,1/31/2024,Credit Card,LA
302,Digitized intermediate open system,Mystery,46.24,3,22,Female,1/30/2023,Cash,Seattle
303,Configurable well-modulated service-desk,Sci-Fi,15.59,4,43,Male,9/17/2023,Cash,NY
304,Expanded regional concept,Biography,30.21,3,23,Female,12/18/2022,Credit Card,NY
305,Mandatory coherent application,Biography,24.71,5,66,Female,3/17/2023,Credit Card,Miami
306,Right-sized empowering migration,Biography,24.59,2,38,Female,7/4/2022,Credit Card,Seattle
307,Persistent uniform methodology,Biography,11.68,4,36,Female,11/27/2022,Credit Card,Seattle
308,Ergonomic 24hour portal,Biography,27.32,5,53,Male,11/16/2022,PayPal,NY
309,Future-proofed object-oriented instruction set,Sci-Fi,34.3,2,21,Female,4/4/2023,Cash,Seattle
310,Organized radical capability,Fiction,36.03,1,35,Female,9/19/2024,Cash,Miami
311,Total regional firmware,Non-Fiction,14.82,4,61,Male,8/22/2024,Cash,LA
312,Customer-focused bandwidth-monitored concept,Non-Fiction,49.14,1,66,Male,9/25/2022,PayPal,NY
313,Monitored secondary synergy,Non-Fiction,7.12,1,53,Male,11/2/2022,Credit Card,Miami
314,Upgradable 24hour Graphic Interface,Biography,32.77,1,33,Female,5/4/2022,Credit Card,Miami
315,Open-architected multi-tasking groupware,Mystery,22.08,4,54,Male,2/7/2024,Credit Card,Seattle
316,Progressive demand-driven Graphic Interface,Fantasy,39.23,3,30,Male,4/30/2022,Credit Card,Miami
317,Grass-roots actuating matrix,Sci-Fi,17.42,3,32,Female,3/18/2022,PayPal,NY
318,Mandatory mission-critical instruction set,Fiction,34.31,1,52,Male,3/23/2024,PayPal,Miami
319,Upgradable mission-critical conglomeration,Biography,8.51,2,66,Male,9/7/2024,PayPal,Seattle
320,Front-line disintermediate ability,Fantasy,37.55,5,21,Male,2/23/2022,Credit Card,Chicago
321,Operative composite portal,Fiction,29.45,5,21,Male,2/16/2023,Cash,LA
322,Front-line local hardware,Mystery,44.85,2,27,Male,1/9/2022,PayPal,Seattle
323,User-centric composite Graphic Interface,Biography,47.35,5,62,Male,4/16/2023,PayPal,NY
324,Diverse reciprocal hub,Fantasy,35.47,2,54,Male,8/24/2022,Credit Card,Miami
325,Extended global groupware,Sci-Fi,5.54,1,65,Male,9/9/2022,Cash,Seattle
326,De-engineered eco-centric hierarchy,Mystery,49.02,3,67,Female,6/21/2022,Cash,Chicago
327,Automated regional orchestration,Mystery,11.24,3,58,Male,8/30/2023,Credit Card,LA
328,Persevering solution-oriented Internet solution,Biography,37.23,4,55,Male,3/3/2022,Credit Card,Chicago
329,Phased optimal methodology,Mystery,41,2,34,Female,8/10/2024,PayPal,Seattle
330,Managed 6thgeneration standardization,Biography,48.92,3,37,Female,4/29/2022,Cash,NY
331,Triple-buffered neutral protocol,Fantasy,44.39,2,53,Male,5/18/2023,Cash,Seattle
332,Implemented zero-defect emulation,Non-Fiction,41.99,3,54,Female,12/21/2023,Cash,NY
333,Grass-roots dedicated pricing structure,Non-Fiction,45.55,2,57,Female,12/12/2023,PayPal,Chicago
334,Open-architected tertiary synergy,Mystery,23.16,4,46,Male,1/15/2024,PayPal,Seattle
335,Business-focused 24hour functionalities,Mystery,13.98,4,51,Male,9/8/2022,Credit Card,NY
336,Proactive human-resource Local Area Network,Fantasy,18.1,2,53,Female,3/11/2024,Cash,Miami
337,User-centric object-oriented emulation,Mystery,30.1,2,33,Male,1/14/2024,Cash,Miami
338,Assimilated upward-trending initiative,Non-Fiction,16.34,4,48,Female,11/6/2022,Credit Card,Chicago
339,Fully-configurable solution-oriented migration,Fantasy,27.12,1,39,Male,6/13/2024,Credit Card,LA
340,Secured stable concept,Fantasy,26.69,1,21,Male,11/29/2022,Credit Card,NY
341,Synergized multimedia alliance,Fiction,45.36,5,59,Female,1/8/2023,Credit Card,Miami
342,Switchable tertiary open system,Biography,12.16,5,68,Female,8/27/2022,Credit Card,Chicago
343,Enterprise-wide bottom-line capacity,Biography,30.32,1,35,Male,11/18/2023,PayPal,LA
344,Intuitive object-oriented protocol,Fiction,26.9,2,46,Female,4/12/2024,Credit Card,NY
345,Networked user-facing capacity,Mystery,35.42,2,43,Male,5/31/2022,PayPal,LA
346,Universal empowering emulation,Biography,22.79,1,36,Male,10/16/2022,Credit Card,Seattle
347,Enterprise-wide 6thgeneration artificial intelligence,Fantasy,45.69,4,48,Female,2/14/2023,PayPal,Chicago
348,Front-line uniform approach,Fantasy,23.87,1,27,Female,8/3/2024,Cash,Chicago
349,Re-contextualized fault-tolerant time-frame,Non-Fiction,19.29,3,38,Female,3/18/2023,PayPal,Miami
350,Universal non-volatile website,Biography,24.37,4,35,Male,7/3/2022,PayPal,Chicago
351,Expanded cohesive task-force,Non-Fiction,34.6,1,52,Female,8/19/2022,PayPal,Chicago
352,Assimilated heuristic monitoring,Fantasy,33.68,3,68,Male,3/14/2022,Credit Card,Chicago
353,Multi-tiered full-range monitoring,Non-Fiction,31.47,2,67,Female,9/25/2022,Credit Card,LA
354,Right-sized neutral artificial intelligence,Fiction,15.93,1,19,Male,5/22/2023,Credit Card,Seattle
355,Future-proofed solution-oriented protocol,Non-Fiction,25.26,2,24,Female,5/5/2023,Cash,Miami
356,Self-enabling regional middleware,Sci-Fi,28.04,5,43,Female,11/20/2022,PayPal,NY
357,Quality-focused systemic challenge,Mystery,22.68,1,43,Male,3/18/2023,PayPal,Seattle
358,Cloned even-keeled analyzer,Mystery,18.98,3,62,Female,5/23/2022,Cash,NY
359,Team-oriented non-volatile product,Non-Fiction,6.39,3,18,Male,3/4/2022,Credit Card,NY
360,Networked static interface,Biography,33.83,4,55,Male,8/23/2023,Credit Card,LA
361,Devolved system-worthy software,Non-Fiction,10.2,4,42,Female,5/9/2024,Cash,LA
362,Operative local emulation,Fantasy,23.24,1,62,Female,2/18/2023,Credit Card,LA
363,Horizontal bi-directional knowledgebase,Fiction,5.66,4,63,Female,1/24/2022,Cash,Seattle
364,Multi-lateral cohesive hardware,Sci-Fi,17.37,3,27,Female,9/8/2024,PayPal,Seattle
365,Synergistic 4thgeneration protocol,Mystery,47.97,1,68,Male,2/11/2023,Credit Card,NY
366,Assimilated zero tolerance secured line,Fantasy,20.05,3,54,Female,10/9/2022,Cash,NY
367,Reactive regional parallelism,Biography,21.38,1,48,Female,6/24/2022,Credit Card,Chicago
368,Customizable didactic database,Sci-Fi,35.37,5,38,Male,5/7/2022,Cash,Miami
369,Self-enabling explicit archive,Fantasy,48.94,3,28,Male,9/13/2022,PayPal,Seattle
370,Quality-focused motivating strategy,Mystery,40.9,4,27,Male,12/21/2022,Cash,Miami
371,Open-source content-based Graphic Interface,Sci-Fi,48.71,3,46,Female,8/2/2023,Cash,NY
372,Persistent bifurcated structure,Fiction,6.85,2,38,Female,3/17/2022,PayPal,Chicago
373,Centralized heuristic initiative,Sci-Fi,40.28,2,45,Male,11/30/2023,PayPal,Miami
374,Inverse mobile matrices,Fiction,22.43,3,50,Female,7/25/2024,Cash,Seattle
375,Pre-emptive empowering strategy,Fiction,27.81,1,40,Male,9/26/2022,Credit Card,Chicago
376,Organic contextually-based function,Non-Fiction,17.1,4,20,Male,6/11/2024,PayPal,Miami
377,Horizontal eco-centric paradigm,Mystery,27.5,1,43,Female,11/5/2023,Credit Card,NY
378,Secured 3rdgeneration system engine,Sci-Fi,29.56,3,63,Male,6/8/2024,PayPal,Miami
379,Quality-focused client-server superstructure,Sci-Fi,6.84,1,34,Female,10/17/2022,Credit Card,Seattle
380,Up-sized real-time conglomeration,Sci-Fi,5.21,4,43,Female,2/20/2022,Cash,Miami
381,Virtual asymmetric archive,Fiction,6.39,1,18,Male,2/27/2024,Cash,Miami
382,Monitored fresh-thinking knowledgebase,Mystery,12.17,2,43,Male,8/6/2023,Cash,Seattle
383,Mandatory actuating migration,Fiction,47.08,4,66,Male,1/22/2022,Cash,NY
384,Advanced national complexity,Mystery,49.75,2,70,Female,5/25/2022,Credit Card,NY
385,Cross-platform object-oriented project,Biography,36.77,3,45,Female,6/8/2024,PayPal,Chicago
386,Horizontal systematic matrices,Fiction,40.73,3,25,Female,8/12/2022,Cash,LA
387,Balanced regional encoding,Mystery,24.44,5,68,Female,9/27/2022,Cash,NY
388,Streamlined dynamic productivity,Non-Fiction,14.12,3,52,Female,11/15/2023,Cash,Miami
389,Reverse-engineered didactic knowledge user,Fiction,17.35,3,44,Male,6/15/2022,Cash,Seattle
390,Advanced intangible leverage,Biography,6.69,2,61,Female,1/24/2023,PayPal,Chicago
391,Face-to-face empowering implementation,Fantasy,6.34,3,21,Female,9/16/2022,Cash,Chicago
392,Stand-alone value-added strategy,Non-Fiction,44,1,18,Female,3/23/2022,PayPal,LA
393,Switchable client-server encryption,Fantasy,49.08,2,42,Male,1/6/2024,Cash,NY
394,Balanced impactful superstructure,Mystery,33.4,2,45,Female,6/1/2024,Cash,Miami
395,Operative needs-based database,Biography,49.45,2,64,Male,6/24/2023,Cash,Chicago
396,Self-enabling context-sensitive strategy,Non-Fiction,37.87,1,64,Female,9/8/2022,Credit Card,Seattle
397,Integrated context-sensitive infrastructure,Mystery,6.76,1,66,Female,1/16/2024,PayPal,Seattle
398,Reverse-engineered content-based concept,Fiction,21.64,3,48,Female,5/18/2023,PayPal,Miami
399,Operative demand-driven installation,Biography,9.67,5,64,Male,3/20/2022,PayPal,Seattle
400,Multi-tiered discrete benchmark,Fiction,7.56,3,38,Male,5/23/2024,Cash,Miami
401,Multi-lateral tertiary application,Sci-Fi,23.81,5,60,Male,5/17/2024,PayPal,Miami
402,Universal zero tolerance success,Sci-Fi,41.02,4,52,Male,8/9/2024,PayPal,Miami
403,Reactive optimizing moratorium,Non-Fiction,16.37,5,36,Female,3/4/2024,Credit Card,NY
404,Quality-focused didactic structure,Fantasy,27.75,2,52,Female,9/21/2023,Credit Card,NY
405,Inverse contextually-based artificial intelligence,Biography,30.36,4,23,Female,4/14/2022,Credit Card,Chicago
406,Advanced neutral architecture,Fiction,28.3,4,21,Female,3/20/2022,Cash,Seattle
407,Team-oriented scalable implementation,Non-Fiction,14.65,3,27,Male,9/28/2022,Credit Card,Seattle
408,Horizontal zero tolerance throughput,Biography,15.71,4,66,Female,8/2/2024,PayPal,Miami
409,Centralized bottom-line framework,Sci-Fi,12.82,3,35,Male,7/29/2022,Cash,Miami
410,Re-engineered high-level initiative,Non-Fiction,30.93,5,30,Female,12/9/2022,PayPal,Chicago
411,Streamlined grid-enabled pricing structure,Fiction,32.45,3,43,Female,11/11/2023,Credit Card,Seattle
412,Expanded object-oriented hub,Sci-Fi,6.94,5,22,Female,10/14/2023,Cash,LA
413,Synchronized global concept,Biography,23.89,5,20,Female,8/12/2022,Cash,Chicago
414,Ameliorated explicit budgetary management,Biography,26.02,3,31,Male,12/8/2023,Credit Card,NY
415,Expanded global service-desk,Sci-Fi,13.41,1,38,Male,2/28/2024,Cash,Chicago
416,Advanced value-added concept,Fiction,14.71,4,63,Male,5/11/2022,Cash,LA
417,User-centric zero-defect groupware,Biography,15.92,3,52,Male,3/4/2024,Cash,Miami
418,Customer-focused 6thgeneration framework,Fiction,35.45,5,19,Female,9/11/2022,Cash,Miami
419,Networked eco-centric service-desk,Fiction,36.42,1,18,Female,4/17/2023,Cash,NY
420,Integrated heuristic middleware,Mystery,37.36,3,59,Female,4/19/2023,Credit Card,Chicago
421,Up-sized optimal hierarchy,Fantasy,19.82,5,49,Male,5/4/2024,Credit Card,Seattle
422,Multi-tiered intermediate database,Fiction,34.45,3,39,Male,1/9/2023,Credit Card,Miami
423,Visionary upward-trending software,Mystery,32.93,3,37,Female,9/22/2022,Cash,Miami
424,Persevering composite definition,Non-Fiction,27.36,5,32,Female,4/21/2023,Credit Card,Chicago
425,Mandatory client-driven circuit,Fantasy,15.55,3,67,Female,7/30/2024,PayPal,Chicago
426,Virtual attitude-oriented product,Biography,40.96,2,20,Male,2/26/2023,Cash,NY
427,Realigned background architecture,Biography,19.9,4,23,Male,8/3/2022,PayPal,Miami
428,Persistent intangible synergy,Non-Fiction,10.94,1,30,Female,8/18/2022,Credit Card,Seattle
429,Triple-buffered high-level structure,Fiction,41.48,4,70,Female,7/16/2023,PayPal,LA
430,Progressive system-worthy middleware,Non-Fiction,9.25,2,69,Female,5/9/2024,PayPal,Seattle
431,Quality-focused maximized definition,Non-Fiction,45.83,4,44,Male,3/12/2024,PayPal,NY
432,Implemented responsive middleware,Mystery,16.77,4,39,Male,5/1/2024,Credit Card,LA
433,Persevering dedicated leverage,Biography,41.46,1,26,Male,10/12/2023,PayPal,Seattle
434,Multi-lateral scalable workforce,Mystery,16.86,1,36,Male,1/28/2023,Cash,LA
435,Re-contextualized cohesive frame,Mystery,38.96,2,25,Male,1/22/2023,PayPal,Chicago
436,Intuitive bifurcated instruction set,Mystery,14.41,3,45,Male,9/30/2023,PayPal,Chicago
437,Synchronized bottom-line process improvement,Fantasy,37.38,1,35,Male,12/23/2023,PayPal,Chicago
438,Digitized hybrid instruction set,Fiction,7.55,2,61,Female,5/26/2024,Cash,Miami
439,Switchable directional capability,Biography,26.82,1,37,Male,7/13/2024,Cash,LA
440,Synergistic high-level middleware,Mystery,29.34,5,18,Male,7/7/2023,Credit Card,Chicago
441,Synergized empowering utilization,Fantasy,11.03,4,19,Male,5/22/2023,Credit Card,LA
442,Advanced object-oriented policy,Non-Fiction,44.38,5,65,Male,10/17/2022,Credit Card,Chicago
443,Reduced real-time time-frame,Non-Fiction,18.4,3,67,Male,1/27/2023,Cash,LA
444,User-friendly mission-critical paradigm,Non-Fiction,15.73,5,62,Female,10/28/2022,PayPal,LA
445,Persistent maximized ability,Sci-Fi,36.28,4,53,Female,10/20/2022,Cash,NY
446,Operative intermediate system engine,Sci-Fi,42.44,2,28,Female,5/28/2023,Credit Card,NY
447,Business-focused content-based time-frame,Fiction,30.57,2,60,Male,8/24/2022,PayPal,NY
448,Up-sized even-keeled moratorium,Fiction,34.55,3,25,Female,2/7/2022,Cash,Miami
449,Decentralized analyzing approach,Fiction,34.84,4,68,Female,10/7/2023,Credit Card,Miami
450,Open-source context-sensitive leverage,Mystery,33.22,4,70,Male,2/24/2022,PayPal,Chicago
451,Self-enabling 3rdgeneration analyzer,Mystery,37.55,1,56,Male,2/22/2023,PayPal,Seattle
452,Vision-oriented asynchronous moratorium,Fiction,17.82,2,39,Male,5/2/2022,Cash,Seattle
453,Switchable object-oriented productivity,Biography,45.37,4,50,Female,1/17/2024,PayPal,NY
454,Advanced holistic implementation,Non-Fiction,16.95,2,40,Female,5/13/2024,Credit Card,Chicago
455,Monitored homogeneous Graphical User Interface,Mystery,35.6,5,47,Female,12/3/2023,Cash,NY
456,Secured web-enabled access,Non-Fiction,48.94,2,35,Male,8/28/2023,Credit Card,NY
457,Compatible zero tolerance ability,Biography,29.13,5,30,Female,9/21/2022,PayPal,Chicago
458,Virtual foreground product,Mystery,32.79,5,46,Male,7/28/2022,Credit Card,Seattle
459,Centralized background groupware,Biography,25.27,5,50,Male,3/23/2024,Credit Card,Miami
460,Innovative clear-thinking initiative,Non-Fiction,42.98,3,18,Female,11/3/2023,Cash,LA
461,Switchable impactful groupware,Biography,20.46,2,38,Male,2/6/2023,Cash,NY
462,Public-key holistic budgetary management,Fantasy,49.34,1,21,Female,8/2/2024,Credit Card,NY
463,Pre-emptive explicit alliance,Fantasy,48.28,1,27,Male,7/17/2022,Cash,Seattle
464,Horizontal optimizing matrices,Mystery,29.39,3,32,Female,5/20/2024,PayPal,LA
465,De-engineered impactful focus group,Sci-Fi,38.24,2,64,Female,11/13/2022,Credit Card,Miami
466,Synergistic executive hardware,Biography,34.1,5,51,Female,9/4/2023,Credit Card,Miami
467,Optimized optimizing leverage,Fiction,6.15,1,37,Male,2/17/2024,Cash,Seattle
468,Focused well-modulated array,Fiction,46.49,5,53,Female,3/6/2024,Credit Card,LA
469,Networked high-level success,Fiction,44.79,3,39,Female,7/14/2023,Cash,Miami
470,Future-proofed directional customer loyalty,Biography,11.25,3,56,Female,9/12/2024,PayPal,NY
471,Centralized 5thgeneration encryption,Biography,28.22,4,33,Male,8/18/2023,Cash,Chicago
472,Pre-emptive 24hour intranet,Fantasy,22.62,1,60,Male,4/30/2022,PayPal,Seattle
473,Fundamental fault-tolerant alliance,Biography,38.57,3,24,Female,8/25/2024,Credit Card,NY
474,Virtual non-volatile firmware,Mystery,37.02,5,27,Female,5/29/2024,Cash,Miami
475,Extended executive flexibility,Non-Fiction,12.09,1,63,Female,7/8/2023,PayPal,Chicago
476,Optimized leadingedge superstructure,Biography,34.99,5,44,Female,6/19/2022,Credit Card,Seattle
477,Persistent content-based knowledge user,Biography,29.72,1,45,Female,1/2/2022,PayPal,Seattle
478,Robust bottom-line customer loyalty,Fiction,5.1,2,61,Male,2/11/2022,PayPal,Chicago
479,Sharable national approach,Sci-Fi,32.42,4,19,Male,8/29/2022,Credit Card,Chicago
480,Reverse-engineered intermediate productivity,Mystery,37.91,1,64,Female,1/4/2023,Cash,Miami
481,Public-key logistical secured line,Mystery,46.43,3,55,Female,7/25/2024,Cash,Miami
482,Devolved scalable initiative,Fiction,37.68,5,58,Female,12/9/2022,Credit Card,LA
483,Cross-platform 3rdgeneration Graphic Interface,Mystery,26.2,5,46,Female,11/15/2022,PayPal,LA
484,Balanced bandwidth-monitored project,Non-Fiction,10.12,4,30,Female,9/15/2022,Credit Card,Seattle
485,Multi-layered executive complexity,Biography,13.8,1,35,Female,6/13/2024,PayPal,Seattle
486,Balanced clear-thinking groupware,Mystery,49.85,1,26,Male,11/27/2022,PayPal,Miami
487,Operative actuating website,Fiction,40.21,1,44,Male,3/12/2023,Cash,LA
488,Networked asymmetric artificial intelligence,Fantasy,12.66,3,51,Female,4/7/2022,Credit Card,Miami
489,Intuitive cohesive adapter,Non-Fiction,24.11,2,37,Male,1/30/2022,Cash,NY
490,Progressive mission-critical framework,Mystery,9.78,2,22,Male,2/24/2023,Cash,Chicago
491,Fundamental neutral intranet,Biography,33.2,2,53,Female,9/27/2022,Cash,Miami
492,Expanded homogeneous definition,Non-Fiction,41.65,2,69,Female,10/26/2022,Credit Card,LA
493,Stand-alone empowering flexibility,Non-Fiction,36.07,5,37,Male,4/7/2022,Credit Card,NY
494,Realigned grid-enabled matrices,Sci-Fi,42.27,2,22,Male,12/27/2023,Cash,NY
495,Multi-tiered secondary definition,Fiction,20.06,4,62,Female,6/21/2022,Credit Card,LA
496,Right-sized national superstructure,Non-Fiction,28.94,3,70,Male,3/1/2022,PayPal,Seattle
497,Inverse incremental toolset,Fantasy,42.58,1,41,Male,10/15/2022,Credit Card,Chicago
498,Ameliorated content-based standardization,Biography,10.48,4,68,Male,9/30/2023,Cash,LA
499,Multi-tiered zero-defect service-desk,Sci-Fi,35.41,4,62,Male,9/15/2023,Cash,NY
500,Up-sized regional middleware,Fantasy,17.05,3,31,Male,7/27/2024,PayPal,Seattle
501,Multi-tiered cohesive hardware,Mystery,22.55,4,27,Male,9/7/2024,Credit Card,Seattle
502,Robust zero tolerance pricing structure,Sci-Fi,14.93,2,28,Male,7/22/2023,Credit Card,Miami
503,Implemented demand-driven implementation,Mystery,49.14,1,54,Female,10/6/2022,PayPal,NY
504,Enterprise-wide analyzing intranet,Mystery,24.51,3,66,Male,4/25/2024,PayPal,Chicago
505,Team-oriented content-based flexibility,Non-Fiction,45.54,4,34,Female,4/20/2023,Credit Card,Chicago
